vendedor,valor_total,cartao_credito,boleto,voucher,cartao_debito
b3809b8d4394588a47c8470ea331e135,96.88,100.0,0,0,0
b39d7fe263ef469605dbb32608aee0af,6486.38,77.0,17.0,4.0,2.0
b3b17aab11f273023a5f22ca52e1eb70,7325.35,100.0,0,0,0
b3e2faf2c1004d674f16a3aa3197f0e1,95.24,62.0,38.0,0,0
b3f19518fcec265b2e97af287725f981,682.58,55.0,26.0,19.0,0
b410bdd36d5db7a65dcd42b7ead933b8,8939.14,84.0,11.0,2.0,2.0
b416191c9813d821a295cfabafff4161,150.14,50.0,50.0,0,0
b43d8b707f887a30f4675391098354a0,1526.76,100.0,0,0,0
b44dbfbf62e52125f3c15d230569ea91,699.06,61.0,39.0,0,0
b452cb0ae35044c4a53179c39f49fb06,101.99,100.0,0,0,0
b45d7ebfb7378630f1bcd74b6ff86ff7,1110.01,94.0,6.0,0,0
b494891378bd8f4560abe576c52deacd,3270.82,88.0,8.0,4.0,0
b499c00f28f4b7069ff6550af8c1348a,12971.18,72.0,23.0,1.0,4.0
b4a476fbd28de64b1e347abf9089366a,6735.95,92.0,7.0,0.0,0
b4b447d715f9ab302a188fb43d3e96b3,779.66,77.0,23.0,0,0
b4f8921fcc4ff77b66bea6dda43dcd51,12863.41,91.0,4.0,6.0,0
b4ffb71f0cb1b1c3d63fad021ecf93e1,9357.34,75.0,21.0,4.0,1.0
b55638ad525e906c698fa2ce742c1742,1385.67,94.0,0,6.0,0
b561927807645834b59ef0d16ba55a24,6061.88,69.0,17.0,10.0,4.0
b566ab0ef88016e00422755e305103c6,1428.22,83.0,17.0,0,0
b56828a9f9027f3c918c04ca720d9e3c,471.61,69.0,31.0,0,0
b56906f7fd1696e043f1bcce164c487b,2995.42,76.0,19.0,2.0,3.0
b57e8460909fa137df7951b4a3b5ea84,282.14,100.0,0,0,0
b586cd24c010a13916af621b0325fbba,1587.34,86.0,0,14.0,0
b5abf4f36adc043117b4fca82c22984c,1602.74,60.0,36.0,4.0,0
b5b800c4065bebf4d3442311c9857344,88.81,100.0,0,0,0
b5bb2b985208834bd5bd86c7a402bbad,659.72,100.0,0,0,0
b5d034ac251546e25afe9067f05c1539,85.27,100.0,0,0,0
b5dd7151a92ccaaa282cbe9681a05f44,207.4,50.0,0,50.0,0
b5e3e38609125694d2ea2417522a60b7,1296.18,78.0,19.0,2.0,0
b5f0712d22a873b6797ab6cc65c3fcba,21.28,100.0,0,0,0
b5f49fe968dff6b112861e6cd8e192ef,237.67,0,100.0,0,0
b64d51f0435e884e8de603b1655155ae,820.0,34.0,46.0,6.0,14.0
b67d6c666e8dce1d078c882825e12704,457.03,45.0,55.0,0,0
b6c6854d4d92a5f6f46be8869da3fa1a,87.82,0,0,0,100.0
b6d44737c043328708f6749c2dbe50bd,7168.62,69.0,22.0,7.0,2.0
b6dc74ed30f124f95227bed4e43a3bed,747.59,90.0,10.0,0,0
b6e1504972665f739dec4facb9943775,1710.37,91.0,9.0,0,0
b6f52e346160519c24a23af05410ad32,143.25,100.0,0,0,0
b74d1c09cb380e1d03a6f859c6f4224b,3053.2,67.0,22.0,8.0,3.0
b76a1f8356322f12529c37b67d5c96c2,482.93,64.0,10.0,27.0,0
b76dba6c951ab00dc4edf0a1aa88037e,5007.07,64.0,32.0,4.0,0
b76f4d90e85657a240495c876313adc5,318.3,100.0,0,0,0
b77a27b1864483e721dc831d5ba4afa0,70.42,50.0,50.0,0,0
b7ba853e9551f4558440881fd3e5c815,414.79,100.0,0,0,0
b7cc6c5e001441ae8cdd5c69a480cbe4,872.3,77.0,23.0,0,0
b7d5b4b87af9d42b601865d3f3810bff,1090.02,34.0,66.0,0,0
b7e1750c1157341d2abd0251e07c186b,220.56,100.0,0,0,0
b7ed9fb14c8eadb37adb9c45d67ab0fb,787.75,81.0,19.0,0,0
b8114f2f589a6804810f04f99b36b498,1692.03,76.0,0,0,24.0
b81e3a6c866a764974fe849821abeebd,1053.01,85.0,8.0,0,7.0
b839e41795b7f3ad94cc2014a52f6796,43749.93,92.0,6.0,0,2.0
b83cedfb587e7911540e3f576d6917ce,2568.75,72.0,21.0,7.0,0
b8555308bfdb4ca1ed54325a58da9a97,3630.03,43.0,57.0,0,0
b8578d2d823bd8e251f6fdd02b40902d,1499.6,78.0,22.0,0,0
b8630e1121437d41cb08e3c749c2c2e2,7334.1,89.0,11.0,0,0
b86a47b3366e3b5424a7b225781f4908,106.35,100.0,0,0,0
b87a7ea0c30fad2dd6781b74a0064859,637.75,85.0,15.0,0,0
b88e7c57cb2d8b973b7dd4a2bfa14b36,419.67,93.0,7.0,0,0
b8a0adc91af209270c2c725168eb00fd,457.49,53.0,32.0,15.0,0
b8bc237ba3788b23da09c0f1f3a3288c,15621.16,82.0,18.0,0,0
b8d890108a7a80e4f5d59eea9f362438,124.29,64.0,36.0,0,0
b906dd0e57f282c7089171b6ed07982e,210.75,100.0,0,0,0
b90e891671cffd9557f33a97dc523645,5081.31,80.0,13.0,3.0,4.0
b92e3c8f9738272ff7c59e111e108d7c,10848.45,77.0,19.0,4.0,0
b94cc9f10ddc85e4ba73a6f7974e7101,26368.49,86.0,14.0,0,0
b98b715fe9e276204e2a3464f48cd796,517.62,83.0,17.0,0,0
b9a03475e6447e631b6799ec8274800f,1644.08,51.0,49.0,0,0
b9c0ffa92f3ff9a5a3d45ef7213c0842,572.17,100.0,0,0,0
b9ca8e8baa5d4aa038394a700f63e69f,1677.95,79.0,16.0,5.0,0
b9de031b671cd48b28fae9d828cbf2b4,198.69,100.0,0,0,0
b9ec22de23f18567de0e09d776ca0309,382.47,100.0,0,0,0
ba143b05f0110f0dc71ad71b4466ce92,7453.59,68.0,29.0,1.0,2.0
ba5daa4041e1f15cdf34b76e3e18a450,959.35,87.0,13.0,0,0
ba6b4a237f92479743cf0ca06b67a9ac,913.71,86.0,12.0,0,3.0
ba6b68b55fe8704377a7d43c8e5c0185,832.22,100.0,0,0,0
ba6ce6de456f6c11d08c17701ba5c26f,874.51,84.0,16.0,0,0
ba89796db68db180bd389de96b2ff3b6,353.26,79.0,21.0,0,0
ba8e85df286308fe68a2ce83a8f8b2d6,97.66,100.0,0,0,0
ba90964cff9b9e0e6f32b23b82465f7b,45523.5,92.0,8.0,0.0,0
baa49d93c8c8841e27400a300f5d74b2,334.42,67.0,33.0,0,0
bab0a8cd684e41ba6e2637dca0979d3b,289.04,100.0,0,0,0
babcc0ab201e4c60188427cae51a5b8b,93.13,0,100.0,0,0
bac44fa8e13424950488659b5f765c41,34.42,100.0,0,0,0
bac692d6c0ed08467878018e6cc9c26c,559.23,0,100.0,0,0
bacb1f0ed56ad24198f5810d2b3fe9a5,8071.07,80.0,17.0,3.0,0
baeda7047354773262ba2405f97038ba,50.1,100.0,0,0,0
baf15155e37ef5492731459bdc05be8a,55.72,100.0,0,0,0
bafc5aa11e413978be29040f51342e70,1829.47,75.0,25.0,0,0
bb135baca94c82fcb731335ad5b04a03,1618.98,94.0,0,6.0,0
bb2afe2061d53c6968aa0cffa233a8ec,644.02,100.0,0,0,0
bb3dca718920a4d7ec3cc9ffb025108b,201.7,43.0,57.0,0,0
bb5bd94c8f59cc050072d2930c869cac,3020.84,59.0,35.0,6.0,0
bb5d956dece964a06c12bceb66b923ae,1328.5,100.0,0,0,0
bb7a14e229b1c95156719c3d9552eeee,3519.45,98.0,2.0,0,0
bb7ad8a45c027be8ab075b8e465f8ca0,52.62,100.0,0,0,0
bba3293d6f5d5af2f415e004e8b93ae3,12028.79,79.0,21.0,0,0
bba74270a87732727b5a3b4fd9ac1c39,6760.44,91.0,7.0,2.0,0
bba8d0c234a52b87b3957037a215d1a4,139.53,100.0,0,0,0
bbad7e518d7af88a0897397ffdca1979,5857.95,60.0,29.0,12.0,0
bbaff50f3b708fda865918715276cd87,720.7,79.0,0,21.0,0
bbd3acfe6de99892e73940d3fdceaf68,93.55,100.0,0,0,0
bbe87dce25ba8b38bb61cc7210a3f10b,355.39,26.0,74.0,0,0
bbf4a892cac7b82422baa711dffb8997,105.34,100.0,0,0,0
bbf9ad41dca6603e614efcdad7aab8c4,8622.26,61.0,39.0,0,0
bc07d855eac23aab5ac8a120f21d16b2,1496.18,79.0,21.0,0,0
bc2ac6b95e1accce9858528ee566c17e,2530.99,83.0,7.0,10.0,0
bc302730ea8cf49b5c74f579febb5bbf,2930.17,98.0,2.0,0,0
bc30de0d71bd6260b936a026b5cf7200,482.85,78.0,22.0,0,0
bc39d8938f90a3a2b98193723ed59774,329.11,100.0,0,0,0
bc47d5d1490df2b36add65d733eafaba,1419.91,69.0,22.0,6.0,3.0
bc503e244f187939d10c92a5c8e378ce,859.8,5.0,90.0,0,5.0
bc8c8d665ec4664d286be0d521722b19,30.82,100.0,0,0,0
bca9230d3bbb4efa51872bf605a2f1ad,168.2,55.0,45.0,0,0
bcc9dd23e2a8bd8267cf92b19304a1b9,246.22,100.0,0,0,0
bccf933e006e9b94a6184af782963e77,5047.21,91.0,8.0,1.0,0
bcd2d7510d58e293f20fad6438c1b314,39.46,100.0,0,0,0
bce6a5ecf98e99fd2a8868b15c51f04b,3706.5,96.0,4.0,0,0
bcf5566870987da7bc811fbc8c5b9fd9,127.12,0,100.0,0,0
bd0389da23d89b726abf911cccc54596,9128.47,77.0,23.0,0,0
bd0a1b0aadca9a83d9304f7e8ff5fbd5,205.19,82.0,18.0,0,0
bd149ed516d4c5d418d5781f8e18919f,606.92,76.0,16.0,8.0,0
bd15ee794d5e640d9dd71b665b2ab15b,594.13,81.0,0,19.0,0
bd1d49a326abfa9b1036772e40445430,826.2,82.0,18.0,0,0
bd23da7354813347129d751591d1a6e2,12011.13,70.0,26.0,4.0,0
bd43e172d599bed47a85da877172ca8c,42.19,100.0,0,0,0
bd4431c1a8dfa744b59e1e2a8bc99b9e,1013.59,94.0,6.0,0,0
bd4889b5e9133b35b66e42a8665cea5c,7502.64,71.0,24.0,4.0,0
bd4ff04377f974574f7f0bf9d6ce7dde,215.1,74.0,0,26.0,0
bd65d163ded559eb90a10cd09fec178f,38.48,100.0,0,0,0
bd697db56ff8e7c9cd1abeb7f72029b2,3686.68,65.0,16.0,18.0,0
bdae679a9b282249bc23b9b69dae9a99,851.98,97.0,3.0,0,0
bdb3edbaee43a761e2d4f258dc08f348,328.36,86.0,14.0,0,0
bdf0d02d36a1d839d0c39c4a887cdd49,215.95,100.0,0,0,0
be1e9e378700cecaa4ebf71433d7915c,157.51,61.0,39.0,0,0
be3b4b0f050a6aa1b2d901c4b77e979f,733.72,100.0,0,0,0
be67f78487e2cecb0d55bc769709e4f5,125.64,100.0,0,0,0
be7a093e5b4d147b36b72bb1f9e415e5,83.26,0,100.0,0,0
be8e909810184b9b19e886129149d8e5,846.08,100.0,0,0,0
be9a160a9011f627c3e121d076c1ec7b,3182.52,87.0,13.0,0,0
beadbee30901a7f61d031b6b686095ad,5311.52,79.0,19.0,0,2.0
bec568278124768c474ee90971ca94d1,249.06,100.0,0,0,0
bede56095ba33c42038fb85f707b8a42,7482.17,56.0,0,44.0,0
bee36b4f9a2b9fdcaff6ec05df202ed0,53.48,48.0,52.0,0,0
bf00385a5f7fc1ef39a13c2e9ee50a5f,1213.03,78.0,19.0,0,3.0
bf0045791395e66460eb04749c68672a,155.25,46.0,0,54.0,0
bf0d50a6410d487dc97d2baac0a8c0be,37.16,100.0,0,0,0
bf100ecb7997df312b285358fb32f92c,2337.01,51.0,49.0,0,0
bf3c6d2a28b2b5501e6c15448982dcc9,4648.15,60.0,38.0,2.0,0
bf84056e679dbe9c69929847a40e338f,2477.32,67.0,30.0,3.0,0
bf961104a38e01b9062ee026bb657dee,665.46,75.0,25.0,0,0
bfd27a966d91cfaafdb25d076585f0da,23986.9,80.0,14.0,6.0,0.0
bfd938b22bc99bce1ae60dc602889f52,1118.26,63.0,37.0,0,0
bff9deb0ec77d437f3305a79cf25529e,242.74,79.0,0,0,21.0
c003204e1ab016dfa150abc119207b24,30561.66,73.0,23.0,3.0,1.0
c00396cbdd2e088fe4281baa5920aef1,905.85,100.0,0,0,0
c004e5ea15737026cecaee0447e00b75,4874.32,100.0,0,0,0
c0098efcf800861dcae589affca31408,1376.74,84.0,11.0,0,5.0
c013e57c075a06e5b5c48ee03c525719,2941.75,77.0,18.0,4.0,2.0
c026ef0d72e9132d9fa112308090c8dc,557.72,100.0,0,0,0
c03121937e54a93fcc1825c3098bbb6e,1197.94,86.0,14.0,0,0
c04d70d515d15a7e3db3a73320598566,214.82,100.0,0,0,0
c0563dd588b775f2e37747ef6ad6c92c,4094.68,83.0,17.0,0,0
c092292535a57dacd95a8765f5518f87,143.98,100.0,0,0,0
c0aff2da32c17759d30b22fb0af6649d,272.33,24.0,64.0,12.0,0
c0e0b73d039eb9a99b6ce4cb7a429cd3,37.56,100.0,0,0,0
c0e6839516f5398edc34adf5f1d53d1a,520.84,91.0,9.0,0,0
c0f3eea2e14555b6faeea3dd58c1b1c3,95.65,100.0,0,0,0
c0f783394e37cd9c9d7f5f81141450fa,336.75,87.0,13.0,0,0
c113b8df1fc375bc3d73d29c1b1144d1,400.87,100.0,0,0,0
c12b92bf1c350f3e6bf88d3596219c86,5252.84,100.0,0,0,0
c12d7463a579237ffb9248bd7cff378b,34.62,100.0,0,0,0
c13ef0cfbe42f190780f621ce81f2234,451.28,100.0,0,0,0
c13fb473e7cb8b83ccd543c094df0608,83.52,100.0,0,0,0
c1552b1dab6e6f760950368ae61fb600,68.69,100.0,0,0,0
c157bdeedcbc9a8e3c8bf0d87ff24428,722.97,47.0,53.0,0,0
c161d1327ebc3a156c09582ab2f59f6c,76.33,68.0,0,0,32.0
c18309219e789960add0b2255ca4b091,24.0,100.0,0,0,0
c1849d4d32d7a6cecd5aa471809d3135,430.71,100.0,0,0,0
c1d1ebb4745cc43cb6f05e9c8a705c9a,77.17,74.0,26.0,0,0
c1dde11f12d05c478f5de2d7319ad3b2,19.89,100.0,0,0,0
c1ed9e3daf6154542826a6996af0fb8c,1300.64,37.0,63.0,0,0
c1f12f926d0ba950578b4fa41115cbb6,556.56,19.0,81.0,0,0
c200c73f9d7e5a08ca439d6a0803da7c,68.2,100.0,0,0,0
c240c4061717ac1806ae6ee72be3533b,73.89,100.0,0,0,0
c24173065483e421f9e5e7f599de101d,491.21,56.0,35.0,9.0,0
c26a2be5b53b7db6b276280da212a779,8288.85,79.0,21.0,0,0
c26ba52cf8d2f34915f2f6b7ffa0a3f3,172.65,100.0,0,0,0
c273175f7c6c80fb02f051e2fc6d0d72,1580.52,80.0,11.0,9.0,0
c286ec035ee04ba81c97508f0b5df544,910.57,38.0,24.0,38.0,0
c2bda99904207edd1834f03e0022b007,101.68,53.0,47.0,0,0
c2d70ce2c5d0a2eb75e78668236e6dc8,2699.92,93.0,7.0,0,0
c31eff8334d6b3047ed34bebd4d62c36,15821.25,71.0,22.0,3.0,4.0
c3251e13f1bbda6c74e37c160f991e19,513.08,100.0,0,0,0
c32fc744b9160ac853450488e3cfea93,254.68,88.0,0,12.0,0
c33847515fa6305ce6feb1e818569f13,20235.88,77.0,20.0,2.0,2.0
c33a5c3c983090c8b78a28e65052a20d,947.66,82.0,0,18.0,0
c353f8fc0ce8344999f17d578eb69a5e,212.57,49.0,51.0,0,0
c35672b10ad50968f567ea3f4b91e877,1515.35,66.0,23.0,0,11.0
c35affa65afd250151285c5917fc1c8a,5993.92,100.0,0,0,0
c360e4787614ed31ac7a2f95d3b22dc6,218.95,100.0,0,0,0
c37b2059d4f90d4feead554e5246565e,1061.28,46.0,54.0,0,0
c3867b4666c7d76867627c2f7fb22e21,43580.57,84.0,12.0,4.0,0.0
c394e193cda3b4225ff2094d32184849,3611.44,8.0,92.0,0,0
c398bc00a606d33758afd91f4e64fd15,165.5,50.0,0,0,50.0
c3aad7dc65449ae90a5e9c3c6c1e78e0,748.12,44.0,26.0,14.0,16.0
c3acdfac4e3e97ff87529454fbc03642,19380.53,81.0,7.0,12.0,0
c3cfdc648177fdbbbb35635a37472c53,50382.1,83.0,13.0,3.0,1.0
c3e1abd72a42fe690fcd89cf5720fe29,1967.58,71.0,22.0,0,8.0
c3e2398fcc7e581cda2e546557bf6968,30.13,0,100.0,0,0
c3ee2331a724e6fc02c4b698b57a73f3,1487.88,100.0,0,0,0
c3f5668699a1b04c0fa61ecea1e2bff6,514.93,74.0,26.0,0,0
c3fe93ba3085f92855c97e57f38c8c05,358.97,51.0,49.0,0,0
c42fd8e4d47dfb18ce5222f2dd7752f9,628.63,100.0,0,0,0
c43d924a0f1688ee9fae0efcd6f539d4,45.01,100.0,0,0,0
c447f8dd3ed213f291d65ef074a268eb,777.23,74.0,26.0,0,0
c458e2045a8aa8964f8879af03fdcce6,737.65,50.0,44.0,6.0,0
c4af86330efa7a2620772227d2d670c9,5760.96,100.0,0,0,0
c4b911d06343b21dd906651f8101cb49,141.33,100.0,0,0,0
c4d51195486dc781531876a7d00453d8,12038.35,56.0,44.0,0,0
c4f7fee5b0db50e87766f5a4d1b1b758,12696.2,80.0,0,1.0,19.0
c4fabeea6e569d42d02993bb1f4f1cbc,1136.52,62.0,19.0,11.0,8.0
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2126.61,57.0,43.0,0,0
c500367424994318b9e779ff1ae9a330,4658.39,94.0,6.0,0,0
c510bc1718f0f2961eaa42a23330681a,13211.87,99.0,0,0,1.0
c522be04e020c1e7b79f3acff36513d5,926.61,81.0,0,10.0,10.0
c52c644cc0dc85121207a27013efc6af,680.96,100.0,0,0,0
c53bcd3be457a342a97e39e5a9f0be22,695.59,60.0,40.0,0,0
c542f5a8c64d973f30e9df8d06f70b4a,98.31,100.0,0,0,0
c54679b132454625907c773d273d4126,1139.93,85.0,15.0,0,0
c5e60e39c0f42b8e827daa13cff74afa,223.1,75.0,25.0,0,0
c5ebe6598748b0aeaa61cfb820478b92,337.17,100.0,0,0,0
c5f7e746b7e6d07def6c0dae9903279b,1658.92,92.0,4.0,0,4.0
c5f7feb04a6a1fb3596322bfc3cf1917,2316.98,73.0,15.0,11.0,0
c60b801f2d52c7f7f91de00870882a75,13879.24,80.0,14.0,2.0,4.0
c611f4ce9ce875bcc063fa97fd4d7d12,332.25,100.0,0,0,0
c6218512d16fcac0af02fe92691cf274,868.64,100.0,0,0,0
c6381b1321d7d97717a5bb4ed5b77882,100.01,82.0,18.0,0,0
c6381d2d013342748761e906d45aff76,2725.46,72.0,24.0,4.0,0
c64a2aec32cc408a8a4c6d7c46017f91,4043.95,79.0,11.0,10.0,0
c66dccfb3f109511246da627dd5a2498,13682.25,95.0,5.0,0,0
c679fb69a36e1d8349e8c50a217b4d58,2213.89,84.0,9.0,0,7.0
c68fb906c8f4b4b946d8386bfa6e5467,5690.57,58.0,36.0,5.0,2.0
c6a7539d424a8402232c2228d7a03c5e,1001.32,70.0,30.0,0,0
c6bda72e4dbf5c5866b13cb1810c6d03,15196.12,73.0,27.0,0,0
c70a353f02429c00775a46a75fb787da,452.3,48.0,13.0,26.0,13.0
c70c1b0d8ca86052f45a432a38b73958,41759.0,80.0,11.0,6.0,3.0
c714262700f93defc16bf17a51a4cb23,491.33,100.0,0,0,0
c716e0b86ed568878475b60fbb6323ad,50.23,100.0,0,0,0
c7246702dc991a06d788120dc7544391,72.52,0,100.0,0,0
c72de06d72748d1a0dfb2125be43ba63,18733.18,83.0,9.0,0,8.0
c731d18cea9bf687ffee82a241c25b11,4427.83,80.0,9.0,4.0,7.0
c747d5b92c7648417faea95d36d763e8,224.75,100.0,0,0,0
c74f14c1e26cf1bd5bd34b6a1e274426,55.79,0,100.0,0,0
c76d418370990614e89e956c7a7567d9,369.77,48.0,52.0,0,0
c79151301b9d90985d1fa52879213105,453.11,27.0,73.0,0,0
c794dab4928dd97beb41d05514441e86,1544.59,77.0,23.0,0,0
c7a0a13cbcf29d5ce51c8f80afdc0b89,657.8,92.0,0,0,8.0
c7b7db6c8f3c64a7cc1afa634db21d50,1511.86,100.0,0,0,0
c7bb64409aa480bb7d0335faaaf3d242,165.16,81.0,19.0,0,0
c7c7b2682c648339a0e9846bb1023a39,199.68,100.0,0,0,0
c7dcd301ecfe5ab7f778ac172cf74be7,519.83,100.0,0,0,0
c7fdb77fdbff3c41981bc52f787e959e,967.34,67.0,0,15.0,18.0
c8025364abeecb115431bf95c11a747f,971.28,100.0,0,0,0
c8143b3069f6746a77421b5ce30a450c,185.88,100.0,0,0,0
c826c40d7b19f62a09e2d7c5e7295ee2,51217.22,77.0,20.0,1.0,2.0
c840d3fdbba0790404fdae73d253b253,4881.93,63.0,37.0,0,0
c8417879a15366a17c30af34c798c332,2255.44,43.0,55.0,2.0,0
c84592044b180dec206770c38603814b,736.2,48.0,40.0,9.0,4.0
c8467937e403e76a8ee9f0ab13f6f5ef,2501.39,69.0,29.0,2.0,0
c847e075301870dd144a116762eaff9a,16511.6,71.0,28.0,0.0,0
c85d7b477a709c85a1e8b8f25aa1b270,107.22,100.0,0,0,0
c864036feaab8c1659f65ea4faebe1da,12652.17,79.0,18.0,3.0,0
c8660dcf9ba70575f45d80fe28c27713,438.99,68.0,32.0,0,0
c8665a4dd081a2c436b1cd921079d0d9,93.53,100.0,0,0,0
c8771b1a10bb99bb34d3c459c5cffb53,96.1,100.0,0,0,0
c878515173c84a492ebe50d6b493230b,1636.42,80.0,0,20.0,0
c87abc38c8ed3240861729e1aeadf221,148.68,0,100.0,0,0
c88f62b4c386a59281014d677864d016,1350.5,0,100.0,0,0
c89cf7c468a48af70aada384e722f9e2,1008.93,60.0,36.0,4.0,0
c8b0e2b0a7095e5d8219575d5e7e1181,14150.05,86.0,6.0,6.0,2.0
c8b3445d737de6befde0c88ede534a5e,3800.79,73.0,24.0,0,3.0
c8c1bea22194a4eefa2dc9a9fa89f536,1558.73,87.0,13.0,0,0
c8cc60ffd415254af5d9b9f34f32c369,916.23,100.0,0,0,0
c8e135e7b21ecbc36c1153a29d2f5a06,1267.48,88.0,12.0,0,0
c963a25b8671419c6ce9eebe8fd03218,68.32,100.0,0,0,0
c97aa4ee7420f937da13b7f9e2228b99,36.56,0,100.0,0,0
c990d6cf976a5718aaedc539f383ab88,341.99,48.0,44.0,9.0,0
c9a06ece156bb057372c68718ec8909b,5229.62,82.0,16.0,2.0,0
c9aafcd0621b2207c10e32c649cada4d,3940.84,60.0,28.0,3.0,9.0
c9c7905cffc4ef9ff9f113554423e671,13128.17,76.0,17.0,4.0,2.0
c9d2ba8dde44a275ae06475ed1d2fafc,43.31,0,100.0,0,0
c9e5ad1f6647f5dbd1172adf6ae3cada,319.98,57.0,43.0,0,0
ca3bd7cd9f149df75950150d010fe4a2,13371.45,53.0,45.0,2.0,0
ca4b77513ac2040591b0d8fae6958380,1973.62,91.0,0,9.0,0
ca5832c6960267b71041f74bb39e8b12,97.71,100.0,0,0,0
ca77545ca4d2dfd1431bf61334e2fa3c,973.71,71.0,29.0,0,0
ca7c6bd577e559472af1c699de9e764e,218.82,100.0,0,0,0
caa9bc43a9fe8cf9c564ddd8a03cc4a6,1037.74,78.0,22.0,0,0
cab85505710c7cb9b720bceb52b01cee,14795.04,75.0,18.0,6.0,2.0
cac4c8e7b1ca6252d8f20b2fc1a2e4af,5983.66,72.0,17.0,9.0,2.0
cac4e0bc1a3269fa2b6ea5e763f6115b,108.02,0,100.0,0,0
cac63f48c38cd7d002a7e846dcd99a23,1014.62,91.0,9.0,0,0
cac876b37d3abcd6bd76caca30277996,3521.12,79.0,5.0,16.0,0
cad10cc982ab6a391570c211b995c17c,60.19,100.0,0,0,0
cad9969167c09b48ae6f1d123f7fa68d,70.18,100.0,0,0,0
cb0b3bcf14e0a709df412a99424a59d7,507.43,52.0,48.0,0,0
cb162c8eef257253782d245c08d9097c,49.12,100.0,0,0,0
cb32766839f443db85c82a43c4a6c19e,265.51,100.0,0,0,0
cb3dd9ce66268c7a3ca7241ac70ab58c,3927.42,76.0,18.0,5.0,1.0
cb41bfbcbda0aea354a834ab222f9a59,4888.68,90.0,10.0,0,0
cb4a705d00e100b9732d0ca34817d441,1080.56,100.0,0,0,0
cb5df0dcb9e280b1780e9d589889f2c7,3828.28,74.0,22.0,4.0,0
cb5ff1b9715e99589f3e0c7a6afab9e3,139.03,45.0,55.0,0,0
cb6c9f5888a7a090c75beaf615925792,1008.97,94.0,6.0,0,0
cb810bd318f51b3dc3c753944d61a1fa,1789.02,100.0,0,0,0
cb8bcce248bb1fb274ba762d8b971456,10788.03,75.0,18.0,3.0,4.0
cb9fb4ca75d7ba8437480e8dde64fe98,705.56,82.0,18.0,0,0
cbbd5ae8f53de5f5097cd8217b529e24,422.25,100.0,0,0,0
cbd996ad3c1b7dc71fd0e5f5df9087e2,11551.74,74.0,19.0,4.0,3.0
cbf09e831b0c11f6f23ffb51004db972,1815.4,96.0,4.0,0,0
cc1f04647be106ba74e62b21f358af25,20.19,0,100.0,0,0
cc3d14116804f7209f3884f6367f1152,6481.79,73.0,10.0,13.0,3.0
cc419e0650a3c5ba77189a1882b7556a,132241.2,73.0,21.0,5.0,1.0
cc5a78bbad32776dc4e3af205218368c,5573.35,82.0,15.0,0,3.0
cc63f0dd2acba93ffed4fe9f8e0321fa,8496.68,79.0,16.0,1.0,3.0
cc80e2f693fa6e2408f47ccf62413fc1,508.63,100.0,0,0,0
cca3071e3e9bb7d12640c9fbe2301306,80040.09,80.0,16.0,3.0,0.0
ccada0ef508e698917a6eab263375905,231.96,18.0,82.0,0,0
ccb83a794700270fde70898fe9ff368b,12785.73,67.0,25.0,8.0,0
ccbd753e6863fe7314dc6c0ca5a074e7,596.56,100.0,0,0,0
ccc4bbb5f32a6ab2b7066a4130f114e3,80424.1599999999,78.0,19.0,1.0,1.0
cce6ab8d1682639fe45ab70234f1665f,3913.44,76.0,17.0,7.0,0
ccf8813e5a7d6c84d865cd38bfc2b130,3165.74,93.0,4.0,4.0,0
cd06602b43d8800bd0afad514919d35c,3371.95,90.0,4.0,5.0,0
cd2169d9f31ff6fbb9ca3373b0c9e354,625.33,100.0,0,0,0
cd233f8bfa30ebfd651f47ee7d054951,98.56,100.0,0,0,0
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,1025.58,72.0,8.0,20.0,0
cd52a8efd71af3336b14b5039b951cc1,230.54,67.0,33.0,0,0
cd68562d3f44870c08922d380acae552,21452.45,74.0,21.0,5.0,0
cd6efc47efaabf134f8bdb654e10b4f1,4757.16,94.0,6.0,0,0
cd843d4cf8ef32827de0396605163ba3,2612.56,100.0,0,0,0
cda598c48d7c614bc1cad7d8ff6f0010,1420.2,91.0,9.0,0,0
ce20a2ec1514c25e16f2b5b39bc818f0,496.03,100.0,0,0,0
ce248b21cb2adc36282ede306b7660e5,17296.95,75.0,24.0,1.0,0
ce27a3cc3c8cc1ea79d11e561e9bebb6,13477.96,78.0,15.0,7.0,1.0
ce33c6211beaa8fef4cae8b52db39862,63.52,0,100.0,0,0
ce3ad9de960102d0677a81f5d0bb7b2d,174.21,100.0,0,0,0
ce4755084bc097113867e6454f8f5e52,31.69,100.0,0,0,0
ce616e1913288884e7742faac9d981db,640.03,100.0,0,0,0
ce69a8021d18961dd2a40269b7c2c293,5502.24,85.0,11.0,4.0,0
ce7d1888639e6fb06b2749cbfdac1ff7,15074.27,82.0,13.0,2.0,3.0
cea729054f157f5870bdd321a958d994,2874.4,73.0,18.0,10.0,0
ceaec5548eefc6e23e6607c5435102e7,59249.02,83.0,15.0,0,1.0
ceb7b4fb9401cd378de7886317ad1b47,416.45,100.0,0,0,0
cecd97bc34ed8330bd4cd15713eda670,76.5,100.0,0,0,0
cee48807215b30a12ca2ca10ffb5f250,8408.46,74.0,23.0,3.0,0
cf1313c6e2c01c2f4b014f97db4bcd2b,478.95,66.0,17.0,17.0,0
